transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,merchant,counterparty_name,description,channel,transactions_count,avg_amount_customer,high_amount_flag,risk_level,description_lower,rule_high_amount,rule_high_risk_country,rule_suspicious_description,rule_amount_vs_avg,rule_many_transactions,risk_score,aml_risk_level,alert_flag,alert_reason
26826,70,2026-03-08 10:35:26.224208,988.36,USD,Turkey,withdrawal,Hill-Moore,Emily Schaefer,Often hear interview Mr mind.,mobile,28,2513.1467857142857,0,medium,often hear interview mr mind.,0,0,0,0,0,0,low,0,
26827,692,2026-01-22 11:21:26.224208,665.6,USD,UAE,payment,"Cook, Harris and Pope",Samantha Sullivan,Develop pick certainly eye today prepare.,branch,28,5453.737142857143,0,medium,develop pick certainly eye today prepare.,0,0,0,0,0,0,low,0,
26828,647,2026-01-22 15:53:26.224208,1207.54,USD,UAE,payment,Becker-Moore,Heidi Green,Market shoulder style morning call view.,mobile,28,2681.915,0,medium,market shoulder style morning call view.,0,0,0,0,0,0,low,0,
26829,623,2025-10-30 22:31:26.224208,8418.73,USD,Ukraine,withdrawal,Flores PLC,Sarah Terry,Receive company continue majority many popular.,online,38,2161.697894736842,0,high,receive company continue majority many popular.,0,1,0,1,0,40,medium,1,"high risk country, amount above avg"
26830,430,2025-10-31 09:30:26.224208,159.65,USD,Germany,transfer,"Ortiz, Smith and Ramsey",April Farrell,Buy term miss.,mobile,34,1844.7232352941176,0,low,buy term miss.,0,0,0,0,0,0,low,0,
26831,778,2025-11-07 19:05:26.224208,468.06,USD,Turkey,payment,Holmes-Mccall,Randall Rodriguez,Fund into challenge nearly.,mobile,30,1636.9729999999995,0,medium,fund into challenge nearly.,0,0,0,0,0,0,low,0,
26832,922,2026-02-08 03:12:26.224208,2996.75,USD,Ukraine,transfer,"Jackson, Stewart and Stevens",Nicholas Lowery,Of young let.,online,26,2177.098461538462,0,high,of young let.,0,1,0,0,0,25,low,0,high risk country
26833,529,2026-02-26 15:15:26.224208,1288.62,USD,Belarus,transfer,May-Sanford,Kristina Perry,Maintain be six east stuff.,branch,26,2557.7465384615384,0,high,maintain be six east stuff.,0,1,0,0,0,25,low,0,high risk country
26834,479,2025-10-13 21:40:26.224208,1059.21,USD,USA,transfer,"Baker, Melton and Nielsen",Heather Williams,Name campaign American.,mobile,29,1807.876206896552,0,low,name campaign american.,0,0,0,0,0,0,low,0,
26835,487,2025-11-13 02:37:26.224208,346.34,USD,Lithuania,transfer,"Russell, Powell and Jackson",Rodney Clark,Tree claim treat interview.,branch,38,2505.892105263158,0,medium,tree claim treat interview.,0,0,0,0,0,0,low,0,
26836,373,2025-12-26 21:24:26.224208,5037.47,USD,Germany,withdrawal,Figueroa and Sons,Sarah Chen,Enter dream oil blood security. cash out,mobile,31,1948.9306451612904,0,low,enter dream oil blood security. cash out,0,0,1,0,0,20,low,0,suspicious description
26837,92,2026-01-30 22:27:26.224208,3511.53,USD,Lithuania,transfer,Garcia-Boyle,Julie Johnson,Perhaps young scene.,online,33,1973.3630303030304,0,medium,perhaps young scene.,0,0,0,0,0,0,low,0,
26838,780,2026-01-30 14:42:26.224208,198.29,USD,Germany,withdrawal,"Sanchez, Riggs and Gomez",Brian Jones,Rather any save difficult.,online,38,3645.3534210526313,0,low,rather any save difficult.,0,0,0,0,0,0,low,0,
26839,392,2025-09-26 19:56:26.224208,3323.68,USD,Ukraine,transfer,Jones-Walker,Catherine Lawrence,Around military fill.,online,32,3724.7984375,0,high,around military fill.,0,1,0,0,0,25,low,0,high risk country
26840,714,2026-02-11 06:11:26.224208,309.06,USD,Czech Republic,transfer,Morton Group,Mark Petersen,Have cost around street subject way.,online,26,8325.163461538461,0,medium,have cost around street subject way.,0,0,0,0,0,0,low,0,
26841,325,2025-12-29 11:48:26.224208,1723.25,USD,UAE,transfer,"Perez, Anderson and Contreras",Matthew Smith,Realize food relate grow themselves somebody.,mobile,33,2144.5748484848486,0,medium,realize food relate grow themselves somebody.,0,0,0,0,0,0,low,0,
26842,296,2025-12-14 04:32:26.224208,100.11,USD,Turkey,transfer,Wiggins Group,Joshua Moss,Cell industry short.,online,28,2860.4907142857146,0,medium,cell industry short.,0,0,0,0,0,0,low,0,
26843,400,2025-10-03 19:05:26.224208,2554.25,USD,UK,payment,"Cooper, Roberts and Robles",Charles Cole,Throw bill study record fight. Ð¾Ð±Ð¼ÐµÐ½,online,34,4230.282647058824,0,low,throw bill study record fight. ð¾ð±ð¼ðµð½,0,0,0,0,0,0,low,0,
26844,72,2026-03-16 08:39:26.224208,3093.3,USD,Ukraine,payment,"Chen, Perez and Morton",Randy West,Thus evening force thought ground. ÐºÑÐ¸Ð¿ÑÐ°,mobile,43,3127.426511627907,0,high,thus evening force thought ground. ðºñð¸ð¿ñð°,0,1,0,0,1,35,medium,1,"high risk country, many transactions"
26845,143,2025-10-20 06:59:26.224208,545.52,USD,Germany,withdrawal,"White, Marshall and Reeves",Michael Smith,Power nation start.,online,33,1627.4227272727271,0,low,power nation start.,0,0,0,0,0,0,low,0,
26846,356,2025-11-02 17:13:26.224208,1017.71,USD,Lithuania,payment,Gonzalez Inc,Matthew Weaver,Federal garden then.,mobile,48,2316.454166666667,0,medium,federal garden then.,0,0,0,0,1,10,low,0,many transactions
26847,9,2025-11-16 11:47:26.224208,6867.18,USD,Kazakhstan,payment,Hughes-Robbins,Rachel Reed,Identify political lay. Ð¾Ð±Ð½Ð°Ð»,mobile,27,3122.6203703703704,0,high,identify political lay. ð¾ð±ð½ð°ð»,0,1,0,0,0,25,low,0,high risk country
26848,508,2025-09-26 05:25:26.224208,598.03,USD,Belarus,transfer,Lawrence Group,Terry Ray,Apply party stop production.,branch,28,2758.42,0,high,apply party stop production.,0,1,0,0,0,25,low,0,high risk country
26849,319,2026-03-14 23:08:26.224208,3576.35,USD,Lithuania,withdrawal,"Collier, Welch and Carter",Douglas Vasquez,Soldier seek statement anyone.,mobile,39,2018.418205128205,0,medium,soldier seek statement anyone.,0,0,0,0,0,0,low,0,
26850,651,2025-10-16 23:36:26.224208,259.91,USD,Kazakhstan,withdrawal,Nunez-Taylor,Felicia Smith,Wonder name suddenly its son seat. Ð¿ÐµÑÐµÐ²Ð¾Ð´,online,23,1756.5947826086956,0,high,wonder name suddenly its son seat. ð¿ðµñðµð²ð¾ð´,0,1,0,0,0,25,low,0,high risk country
26851,596,2025-11-07 23:23:26.224208,152.55,USD,Belarus,payment,Thompson and Sons,Dylan Roberson V,Capital inside walk.,mobile,25,2615.0044,0,high,capital inside walk.,0,1,0,0,0,25,low,0,high risk country
26852,938,2026-03-18 14:19:26.224208,648.97,USD,USA,withdrawal,Santos Ltd,Mr. Jimmy Baker MD,Order author agency than political.,online,27,4564.451111111112,0,low,order author agency than political.,0,0,0,0,0,0,low,0,
26853,980,2026-02-25 01:15:26.224208,296.96,USD,Ukraine,payment,Harper-Carroll,David Adkins,Degree behind imagine.,online,25,3802.9864,0,high,degree behind imagine.,0,1,0,0,0,25,low,0,high risk country
26854,324,2026-03-18 15:36:26.224208,148.39,USD,Poland,withdrawal,"Johnson, Wilkerson and Webster",Rodney Durham,Space walk life lose.,online,30,2404.1936666666666,0,low,space walk life lose.,0,0,0,0,0,0,low,0,
26855,139,2026-03-11 03:20:26.224208,3555.6,USD,UAE,withdrawal,"Ward, Gordon and Santiago",Alyssa Brown,Other American radio speech.,mobile,32,1815.7765625,0,medium,other american radio speech.,0,0,0,0,0,0,low,0,
26856,713,2025-09-27 08:20:26.224208,477.37,USD,Poland,payment,George-Boyd,Kathy Herrera,Majority lead law cost across. Ð¾Ð±Ð¼ÐµÐ½,branch,22,1558.6804545454545,0,low,majority lead law cost across. ð¾ð±ð¼ðµð½,0,0,0,0,0,0,low,0,
26857,344,2026-01-17 18:31:26.224208,1000.3,USD,Turkey,payment,"Pollard, Medina and Jones",Tyler Ballard,Huge development want cold girl.,mobile,41,5050.080487804878,0,medium,huge development want cold girl.,0,0,0,0,1,10,low,0,many transactions
26858,412,2025-12-07 00:29:26.224208,1408.11,USD,Ukraine,transfer,Phillips Group,Christina Walker,Point sit magazine political.,mobile,34,2749.687647058824,0,high,point sit magazine political.,0,1,0,0,0,25,low,0,high risk country
26859,290,2025-12-27 04:14:26.224208,2876.11,USD,Czech Republic,withdrawal,Hall-Casey,Susan Hayes,Other hope ahead begin begin lead.,branch,29,2462.9813793103444,0,medium,other hope ahead begin begin lead.,0,0,0,0,0,0,low,0,
26860,859,2025-11-02 15:12:26.224208,2731.17,USD,UAE,payment,"Taylor, Schneider and Rodriguez",Joseph Porter,Statement expect gas least. ÐºÑÐ¸Ð¿ÑÐ°,branch,31,7308.653870967742,0,medium,statement expect gas least. ðºñð¸ð¿ñð°,0,0,0,0,0,0,low,0,
26861,226,2025-10-19 18:38:26.224208,1682.78,USD,UAE,transfer,Porter Inc,Kimberly Ferguson,Yes successful effect.,branch,34,3954.227647058823,0,medium,yes successful effect.,0,0,0,0,0,0,low,0,
26862,518,2025-11-19 20:45:26.224208,486.38,USD,Ukraine,transfer,Rivera-Zimmerman,Paul Aguirre,Thing garden charge save chance.,branch,40,2052.85375,0,high,thing garden charge save chance.,0,1,0,0,0,25,low,0,high risk country
26863,954,2026-01-27 20:09:26.224208,1469.71,USD,Belarus,payment,"Roberts, Arnold and Smith",Jacob Richardson,Major behind according but other mind.,branch,29,2485.3924137931035,0,high,major behind according but other mind.,0,1,0,0,0,25,low,0,high risk country
26864,170,2026-01-03 08:42:26.224208,536.49,USD,Ukraine,payment,Ward-Martinez,Nicholas Williams,Million relate machine.,branch,33,2147.69,0,high,million relate machine.,0,1,0,0,0,25,low,0,high risk country
26865,93,2025-11-04 19:48:26.224208,4049.78,USD,Turkey,withdrawal,"Clay, Garza and Navarro",Christopher Kim,Never arrive box.,online,35,2192.221142857143,0,medium,never arrive box.,0,0,0,0,0,0,low,0,
26866,917,2026-02-26 09:02:26.224208,824.86,USD,Poland,payment,Aguirre-Reeves,Michael Fernandez,Case get lot follow.,branch,34,1729.529117647059,0,low,case get lot follow.,0,0,0,0,0,0,low,0,
26867,240,2025-11-04 10:22:26.224208,215.37,USD,Turkey,withdrawal,"Fletcher, Lopez and Haynes",Rebecca Moore,Enjoy join machine.,online,23,2279.787826086957,0,medium,enjoy join machine.,0,0,0,0,0,0,low,0,
26868,377,2025-12-24 00:56:26.224208,3335.03,USD,Russia,transfer,"Sherman, Baker and Davis",Amanda Moody,Size think think stand represent. exchange,branch,23,1714.8313043478263,0,high,size think think stand represent. exchange,0,1,1,0,0,45,medium,1,"high risk country, suspicious description"
26869,656,2026-01-06 12:57:26.224208,677.42,USD,Poland,payment,"Sanders, Rocha and Watson",Nicholas Yates,Morning so politics.,mobile,25,1644.8528,0,low,morning so politics.,0,0,0,0,0,0,low,0,
26870,437,2026-01-26 03:44:26.224208,955.73,USD,Turkey,withdrawal,Ray-Holmes,Karen Oconnor,Would event ability one character car. Ð¾Ð±Ð¼ÐµÐ½,mobile,22,2051.3545454545456,0,medium,would event ability one character car. ð¾ð±ð¼ðµð½,0,0,0,0,0,0,low,0,
26871,571,2026-02-25 08:23:26.224208,3584.97,USD,Russia,transfer,Anderson-Gonzalez,Marcus Mckee,Not baby cost shake option.,online,33,2016.7454545454543,0,high,not baby cost shake option.,0,1,0,0,0,25,low,0,high risk country
26872,754,2026-02-03 14:45:26.224208,668.33,USD,Germany,payment,Campbell-Mccall,Victoria Marshall,Least mouth dog before decade.,mobile,37,3127.2943243243244,0,low,least mouth dog before decade.,0,0,0,0,0,0,low,0,
26873,570,2026-02-28 03:25:26.224208,623.53,USD,Poland,payment,Taylor and Sons,Krista Smith,Evidence guy population cultural. cash out,mobile,40,2072.004,0,low,evidence guy population cultural. cash out,0,0,1,0,0,20,low,0,suspicious description
26874,685,2025-12-11 09:52:26.224208,948.73,USD,Poland,withdrawal,Blackwell PLC,Charles Wright,Then thus tough member fall. exchange,branch,25,2265.094,0,low,then thus tough member fall. exchange,0,0,1,0,0,20,low,0,suspicious description
26875,589,2025-10-16 11:55:26.224208,7604.21,USD,Poland,payment,White-Mccormick,Joseph Smith,Thus east enjoy around important.,online,34,3412.130294117647,0,low,thus east enjoy around important.,0,0,0,0,0,0,low,0,
26876,388,2025-11-30 19:28:26.224208,1303.71,USD,Poland,transfer,Gillespie Group,Kimberly Shaffer,Significant trip subject focus between.,mobile,28,3701.5435714285713,0,low,significant trip subject focus between.,0,0,0,0,0,0,low,0,
26877,21,2026-02-22 05:24:26.224208,10758.64,USD,USA,withdrawal,Crawford-Lewis,John Davis,Major will to actually practice.,online,33,4896.53,1,low,major will to actually practice.,1,0,0,0,0,30,medium,1,high amount
26878,833,2025-12-01 23:27:26.224208,46.56,USD,Czech Republic,transfer,Ferguson Ltd,Anna Robertson,Magazine dark wind sea space break. exchange,mobile,30,4140.097333333333,0,medium,magazine dark wind sea space break. exchange,0,0,1,0,0,20,low,0,suspicious description
26879,726,2026-02-12 02:22:26.224208,4499.05,USD,Russia,transfer,Moore PLC,Timothy Sullivan,Politics this thing.,online,33,2328.929696969697,0,high,politics this thing.,0,1,0,0,0,25,low,0,high risk country
26880,243,2025-12-20 07:59:26.224208,191.23,USD,USA,transfer,"Watkins, Evans and Owen",Cheryl Roberts,Reach party account recent.,branch,34,3495.559411764706,0,low,reach party account recent.,0,0,0,0,0,0,low,0,
26881,766,2025-11-16 05:21:26.224208,2777.82,USD,Kazakhstan,transfer,Thomas LLC,Gregory Ramirez,Born property around character Democrat. Ð¿ÐµÑÐµÐ²Ð¾Ð´,branch,30,1893.272,0,high,born property around character democrat. ð¿ðµñðµð²ð¾ð´,0,1,0,0,0,25,low,0,high risk country
26882,210,2025-09-25 16:43:26.224208,248.69,USD,UK,transfer,"Swanson, Mills and Bridges",Amanda Edwards MD,Place feel police.,branch,30,3510.672666666667,0,low,place feel police.,0,0,0,0,0,0,low,0,
26883,747,2025-10-05 22:57:26.224208,876.1,USD,Turkey,payment,Cervantes and Sons,Marie Bell,Live effect provide moment main.,branch,29,4780.6255172413785,0,medium,live effect provide moment main.,0,0,0,0,0,0,low,0,
26884,434,2025-12-06 09:22:26.224208,2125.24,USD,UAE,withdrawal,Benton-Lawson,Nicole Abbott,Only administration cause line. crypto,branch,29,2185.098275862069,0,medium,only administration cause line. crypto,0,0,1,0,0,20,low,0,suspicious description
26885,766,2026-03-07 05:22:26.224208,4288.26,USD,Turkey,transfer,Martin LLC,Mary Sweeney,Newspaper age condition indicate movement.,branch,30,1893.272,0,medium,newspaper age condition indicate movement.,0,0,0,0,0,0,low,0,
26886,654,2025-09-29 02:34:26.224208,3601.58,USD,Turkey,transfer,"Schultz, Parker and Smith",Jessica Carrillo,Growth everyone sure source late.,online,35,2475.539714285714,0,medium,growth everyone sure source late.,0,0,0,0,0,0,low,0,
26887,862,2025-10-10 07:56:26.224208,4794.02,USD,Belarus,transfer,"Trujillo, Montoya and Carr",Jenna Carter,Event environment boy experience wide certain.,mobile,34,4591.314705882353,0,high,event environment boy experience wide certain.,0,1,0,0,0,25,low,0,high risk country
26888,148,2026-01-02 01:48:26.224208,1774.63,USD,Ukraine,withdrawal,"Williams, Adams and Garcia",Joshua Russell,When focus effect.,branch,35,3603.7642857142855,0,high,when focus effect.,0,1,0,0,0,25,low,0,high risk country
26889,665,2025-10-16 10:31:26.224208,218.08,USD,Germany,transfer,"Nguyen, Ortiz and Williams",Jennifer Martin,Staff pick production quality wish service.,online,34,2344.7923529411764,0,low,staff pick production quality wish service.,0,0,0,0,0,0,low,0,
26890,767,2026-01-13 04:24:26.224208,4867.31,USD,Czech Republic,transfer,Kramer-Davis,Amber Beck,Head serve fire third drug.,branch,34,2289.648235294117,0,medium,head serve fire third drug.,0,0,0,0,0,0,low,0,
26891,488,2025-12-17 00:55:26.224208,11684.89,USD,Belarus,transfer,Smith Group,Jason Woods,Floor training event own partner.,online,22,3282.5154545454543,1,high,floor training event own partner.,1,1,0,1,0,70,high,1,"high amount, high risk country, amount above avg"
26892,70,2025-11-23 20:01:26.224208,1727.82,USD,Turkey,withdrawal,Santos PLC,Tracy Marks,Collection community describe strategy go fire.,mobile,28,2513.1467857142857,0,medium,collection community describe strategy go fire.,0,0,0,0,0,0,low,0,
26893,939,2026-01-04 15:13:26.224208,660.63,USD,Turkey,payment,James LLC,Jessica Robinson,Worry blood girl.,branch,32,2402.3646875,0,medium,worry blood girl.,0,0,0,0,0,0,low,0,
26894,328,2026-01-12 02:50:26.224208,1223.03,USD,Kazakhstan,withdrawal,Williamson-Pineda,Stephanie Burns,Evening rate exist town.,online,31,2771.547419354839,0,high,evening rate exist town.,0,1,0,0,0,25,low,0,high risk country
26895,692,2026-03-10 04:10:26.224208,1312.85,USD,UK,transfer,Gregory-George,Whitney Peterson,Cut meet team.,branch,28,5453.737142857143,0,low,cut meet team.,0,0,0,0,0,0,low,0,
26896,287,2026-02-26 06:50:26.224208,455.03,USD,UAE,transfer,Velez PLC,Hannah Parker,Dinner financial white.,mobile,39,2791.960769230769,0,medium,dinner financial white.,0,0,0,0,0,0,low,0,
26897,19,2025-12-26 08:08:26.224208,4645.82,USD,Czech Republic,transfer,Dennis LLC,Dennis Mendez,Power itself heavy south even.,online,30,1723.101,0,medium,power itself heavy south even.,0,0,0,0,0,0,low,0,
26898,202,2025-10-01 12:49:26.224208,122.24,USD,Kazakhstan,payment,Harris PLC,Jodi Martin,Window bit hit call relationship pay.,mobile,31,1394.1538709677418,0,high,window bit hit call relationship pay.,0,1,0,0,0,25,low,0,high risk country
26899,534,2025-10-19 22:29:26.224208,1803.55,USD,Lithuania,withdrawal,Davis-Johnson,Albert Ali,Better ago tax quite.,branch,37,4359.202702702703,0,medium,better ago tax quite.,0,0,0,0,0,0,low,0,
26900,161,2025-12-09 08:18:26.224208,2660.96,USD,Ukraine,payment,Brown-Bryant,Jimmy Harris PhD,My special leg today.,online,27,1537.9192592592592,0,high,my special leg today.,0,1,0,0,0,25,low,0,high risk country
26901,922,2026-02-24 10:55:26.224208,3458.9,USD,Poland,withdrawal,Perkins and Sons,Angela Roberts,Tell course radio rest.,branch,26,2177.098461538462,0,low,tell course radio rest.,0,0,0,0,0,0,low,0,
26902,408,2025-12-31 05:45:26.224208,3943.37,USD,Turkey,transfer,"Smith, Mathis and Clark",Julie Mitchell,Energy determine against. crypto,branch,34,4219.812647058824,0,medium,energy determine against. crypto,0,0,1,0,0,20,low,0,suspicious description
26903,348,2026-01-31 00:17:26.224208,903.3,USD,Czech Republic,withdrawal,Cline-Hayes,Melissa Dixon,According often election despite or follow.,online,37,5679.604324324324,0,medium,according often election despite or follow.,0,0,0,0,0,0,low,0,
26904,166,2026-02-08 11:02:26.224208,126.55,USD,Kazakhstan,transfer,"Dominguez, Quinn and Johnson",Ashley Robinson,True church Mr something federal even.,branch,31,2663.13935483871,0,high,true church mr something federal even.,0,1,0,0,0,25,low,0,high risk country
