transaction_id;customer_id;transaction_date;amount;currency;country;transaction_type;merchant;counterparty_name;description;channel
29644;409;2025-12-22 01:51:26.224208;884.84;USD;UK;payment;Oconnor-Rodriguez;Lisa Bowman;Least their begin full.;branch
29645;549;2025-12-08 11:20:26.224208;6801.54;USD;UAE;payment;Brown-Ward;Ashley Smith;Finish single who know.;branch
29646;725;2025-11-15 20:11:26.224208;1170.11;USD;Kazakhstan;transfer;Clark, Matthews and Warren;Victoria Larson;Our before here low who she.;online
29647;559;2025-10-14 09:37:26.224208;3308.24;USD;Turkey;transfer;Freeman Group;Lisa Morris;West former the.;online
29648;467;2026-01-23 20:26:26.224208;3433.72;USD;Belarus;transfer;Hall, Vaughan and Smith;Laura Blankenship;City less admit local.;mobile
29649;3;2026-02-12 07:14:26.224208;1656.31;USD;Lithuania;payment;Boyd, Watts and Jackson;John Tran;Act within occur son budget structure.;branch
29650;794;2025-10-10 17:58:26.224208;25452.96;USD;Ukraine;payment;Sullivan-Webster;Colleen Martin;Black whose account or anyone go.;online
29651;244;2026-01-07 05:16:26.224208;478.88;USD;Poland;transfer;Hernandez, Owen and Curtis;Jeffery Christensen;All Mrs perform.;branch
29652;342;2025-09-27 05:48:26.224208;126.77;USD;Ukraine;payment;Anderson and Sons;Alice Lowery MD;Nature dream red on kid.;mobile
29653;674;2025-11-24 02:14:26.224208;431.53;USD;Czech Republic;transfer;Martin, Evans and Rose;Douglas Rhodes;Response fact past stand pull dream.;branch
29654;435;2025-10-29 07:45:26.224208;1912.75;USD;UK;transfer;Mcbride-Hernandez;Joshua Weber;Shoulder hope provide for.;online
29655;789;2025-12-07 09:51:26.224208;3575.44;USD;Czech Republic;payment;Brooks Group;Natalie Lambert;Blood major trial up.;branch
29656;673;2026-02-13 02:29:26.224208;1693.3;USD;Poland;payment;Graham Ltd;Patricia Gonzales;Evening chance part. перевод;mobile
29657;39;2026-03-13 03:02:26.224208;2753.64;USD;Russia;payment;Snyder, Wright and Barry;Mr. Peter Green;Data tough finish night answer water.;mobile
29658;994;2026-03-05 11:40:26.224208;2919.4;USD;Czech Republic;payment;Duke Inc;Drew Morris;Director company prevent oil pay couple.;mobile
29659;831;2025-10-18 17:33:26.224208;878.77;USD;Germany;payment;Conway and Sons;Jason Mcclain;Relationship both some. exchange;online
29660;767;2025-09-30 02:39:26.224208;999.25;USD;Lithuania;withdrawal;Reyes, Turner and Ashley;Christian Foster DDS;Score technology floor necessary decision. обнал;mobile
29661;850;2026-01-02 18:59:26.224208;332.52;USD;UK;payment;Mcbride PLC;Bryan Davis;Plan home our mind size necessary.;mobile
29662;247;2026-01-07 14:35:26.224208;3147.49;USD;Lithuania;withdrawal;Lopez, Little and Downs;Kelly Le;Southern land owner this score decide.;online
29663;557;2026-01-10 19:34:26.224208;597.8;USD;Poland;payment;Lang and Sons;Joseph Moore;Drive read anything believe.;branch
29664;133;2025-11-19 16:11:26.224208;1598.86;USD;Germany;withdrawal;Morris, Gonzalez and Townsend;Kenneth Mendoza;Year trouble smile thousand.;mobile
29665;442;2026-01-02 12:50:26.224208;1368.67;USD;Russia;payment;Lam Group;Chelsey Rose;People music during effect.;online
29666;708;2025-11-10 09:26:26.224208;803.52;USD;Ukraine;transfer;Walters-Dunn;Joshua Casey;So radio growth company. обнал;mobile
29667;133;2026-01-27 16:01:26.224208;530.91;USD;Kazakhstan;transfer;Conner-Johnson;Joshua Long;Red just these leader.;mobile
29668;799;2026-02-14 10:17:26.224208;1194.76;USD;Germany;transfer;Deleon, Kennedy and Tran;David Henderson;Effect particular prove summer baby.;branch
29669;99;2026-02-14 02:09:26.224208;2982.6;USD;Belarus;payment;Thomas, Thompson and Ortega;Sharon Baker;Produce south vote sure hour probably.;online
29670;688;2026-02-05 17:32:26.224208;2306.87;USD;Ukraine;transfer;Ramos, Dean and Arias;Michael Adams;Voice weight economy next candidate.;branch
29671;102;2026-02-14 14:33:26.224208;1893.62;USD;Czech Republic;transfer;Hall-Rice;Jared Harris;Structure according stop something wear let.;mobile
29672;277;2026-01-24 17:25:26.224208;7978.93;USD;Ukraine;withdrawal;Smith-Lamb;Michael Tate;Run born risk short. crypto;mobile
29673;436;2025-10-17 17:02:26.224208;1207.63;USD;Turkey;withdrawal;Davis, Larson and Bailey;Maria Patel;Site magazine door.;online
29674;454;2025-11-10 20:12:26.224208;871.5;USD;Belarus;payment;Bryant Ltd;Melanie Rodriguez;Own thousand arrive.;branch
29675;221;2026-01-13 08:56:26.224208;180.68;USD;Belarus;transfer;Johnson-Tucker;Anthony Khan;Fly serve direction seem truth.;branch
29676;285;2025-11-23 23:59:26.224208;2071.92;USD;Belarus;withdrawal;Villegas-Saunders;Justin Woods;Cold however shake.;mobile
29677;572;2025-11-14 17:42:26.224208;1422.64;USD;Ukraine;payment;Garcia-Benson;Mary Harvey;Process sea team.;branch
29678;835;2026-02-13 13:53:26.224208;1243.68;USD;Germany;withdrawal;Matthews Ltd;Allison Rodriguez;Easy feeling Republican nearly somebody attention.;branch
29679;484;2026-02-04 13:31:26.224208;863.83;USD;Turkey;transfer;Warner PLC;Daniel Jimenez;Occur step church.;mobile
29680;357;2026-03-08 19:47:26.224208;857.65;USD;USA;withdrawal;Jarvis PLC;Caitlin Rose;All movie training fact hope.;branch
29681;248;2026-03-17 04:31:26.224208;1295.53;USD;USA;payment;Mcdonald and Sons;Craig Butler;Candidate seem suffer thus adult offer.;online
29682;461;2026-03-14 04:51:26.224208;2936.2;USD;Belarus;payment;David-Mclean;Stephen Gould;Its guy chance music.;online
29683;553;2026-02-03 11:22:26.224208;661.11;USD;Poland;withdrawal;Johns PLC;Andrea Myers;Difficult seek whatever debate state gun.;branch
29684;334;2025-10-28 05:04:26.224208;169.74;USD;UAE;payment;Hoffman-Yang;Michael Douglas;Central money throw step tell interview. crypto;online
29685;973;2026-03-11 09:11:26.224208;1583.08;USD;USA;payment;Velez, Reed and Payne;Nathan Williams;Have help son.;online
29686;919;2025-10-02 14:08:26.224208;11.lip;USD;Germany;payment;Jensen-Rodgers;Rachel Lewis;Sign easy language Congress. cash out;branch
29687;530;2026-03-17 22:36:26.224208;62.08;USD;Poland;payment;Rodriguez and Sons;Rachel Gilbert;Direction growth story.;branch
29688;776;2026-01-19 09:37:26.224208;208.96;USD;Ukraine;transfer;Jackson-Adams;Cynthia Johnson;Green everyone enjoy other whatever billion.;branch
29689;771;2026-03-21 13:50:26.224208;1731.42;USD;Kazakhstan;withdrawal;Smith PLC;Jeffery Burton;Allow lead theory west risk away.;mobile
29690;910;2025-11-12 19:16:26.224208;19032.01;USD;UAE;payment;Lopez, Santana and Walker;Carrie Romero;Forward weight provide knowledge ask test.;online
29691;829;2026-03-01 16:06:26.224208;480.86;USD;Poland;transfer;Glover LLC;Isaac Thompson;Thousand whose movie.;branch
29692;42;2026-03-10 08:30:26.224208;770.02;USD;Czech Republic;transfer;Acosta-Hill;Mr. Dale Wheeler;Cup study health space technology.;mobile
29693;668;2026-01-28 19:12:26.224208;949.99;USD;USA;payment;Rios Inc;Elizabeth Costa;Entire low also knowledge.;branch
29694;688;2025-10-29 23:44:26.224208;2214.7;USD;Lithuania;payment;Garcia and Sons;Philip Howard;Speak themselves health boy evening evening.;branch
29695;676;2025-12-10 22:20:26.224208;920.35;USD;Kazakhstan;withdrawal;Cobb, Mccullough and Escobar;Christine Simmons;We personal lead.;mobile
29696;910;2025-10-28 22:21:26.224208;2602.17;USD;Turkey;withdrawal;Ryan PLC;Diana Khan;Accept street kind.;branch
29697;430;2025-11-23 09:15:26.224208;1385.55;USD;Belarus;transfer;Krueger Inc;Jasmine Martin;Argue deep window law stay friend.;branch
29698;697;2026-02-18 23:46:26.224208;3722.2;USD;Poland;payment;Stephenson Inc;Heidi Nguyen;Value item although even determine oil.;mobile
29699;787;2025-10-20 22:32:26.224208;2551.29;USD;Kazakhstan;payment;Johnson, Jones and Palmer;Brandon Barry;Sure seek light commercial traditional. gift;mobile
29700;149;2026-03-09 20:09:26.224208;2304.67;USD;UK;payment;Allison, Glenn and Shah;Ricardo Jones;At thing every position Democrat.;branch
29701;446;2026-02-24 04:52:26.224208;274.93;USD;Turkey;payment;Woods, Miller and Thomas;John Frost;Bad Republican measure meet.;branch
29702;60;2026-01-18 14:05:26.224208;207.59;USD;Turkey;withdrawal;Kelley Inc;Deborah Lewis;Collection professional lose kitchen.;branch
29703;811;2026-02-10 19:19:26.224208;101.32;USD;Kazakhstan;withdrawal;King, Kennedy and Hansen;Mckenzie Campos;Environment require recently throughout should.;branch
29704;566;2026-01-17 00:56:26.224208;2977.99;USD;USA;payment;Hill Ltd;John Ruiz;Him production by paper free least.;online
29705;271;2026-03-14 00:30:26.224208;1356.9;USD;UK;transfer;Macias, White and Perez;Edward Payne;Resource success film.;branch
29706;772;2026-02-02 08:07:26.224208;819.02;USD;UAE;withdrawal;Lawson and Sons;David Diaz;Their drug about.;branch
29707;660;2026-02-10 05:08:26.224208;3134.66;USD;Lithuania;payment;Olsen Inc;Alyssa Farmer;Friend phone institution finish.;online
29708;377;2025-09-25 22:19:26.224208;2685.58;USD;Kazakhstan;transfer;Bowman, Johnson and Parrish;Karen Lee;Possible risk challenge particular about either. cash out;mobile
29709;72;2026-02-09 11:40:26.224208;1394.06;USD;Czech Republic;payment;Mckee-Beck;Clinton Zamora;Economy store east third compare need.;mobile
29710;766;2025-10-05 08:49:26.224208;78.41;USD;Poland;withdrawal;Klein-Hamilton;Kari House;Network sometimes seem stop back.;online
29711;464;2025-11-01 10:29:26.224208;1357.23;USD;Belarus;transfer;Reyes Group;Rodney Edwards;Forget heavy information. cash out;online
29712;290;2025-12-15 23:08:26.224208;3399.39;USD;Germany;withdrawal;Medina LLC;Mr. Stephen Yang;Yes us charge day.;mobile
29713;252;2025-12-18 01:03:26.224208;117.4;USD;UAE;transfer;Martinez Inc;Jacob Frye;House their public because.;online
29714;546;2026-02-06 16:15:26.224208;552.21;USD;Russia;transfer;Roberts LLC;Mrs. Jaime Martin;Speech occur however.;branch
29715;561;2026-01-04 05:05:26.224208;503.29;USD;Belarus;withdrawal;Soto-Gonzalez;Michael Flores;Fill than memory office young hospital.;online
29716;741;2026-02-04 14:19:26.224208;3854.89;USD;UAE;payment;Foley Ltd;Gavin Scott;Past feeling power heavy.;online
29717;413;2025-11-09 03:44:26.224208;1877.84;USD;Poland;payment;Scott, Bryant and Price;Dustin Ramos;Society marriage deep.;online
29718;594;2025-10-25 05:05:26.224208;1147.33;USD;UAE;withdrawal;Richardson LLC;Gregory Todd;Ball learn deal other.;branch
29719;159;2025-09-28 23:12:26.224208;712.48;USD;Belarus;transfer;Palmer, Swanson and Keller;Karen Marshall;Machine white choice draw own.;online
29720;713;2025-12-18 11:10:26.224208;1943.26;USD;UAE;payment;Collins Ltd;Andrew Friedman;Another approach know.;branch
29721;915;2025-10-29 17:11:26.224208;1230.56;USD;Ukraine;transfer;Morales, Santana and Sanchez;Daniel Leon;Clearly daughter inside issue.;branch
29722;870;2026-01-20 19:14:26.224208;728.92;USD;Ukraine;payment;Hernandez-Mccormick;Catherine Carter;Both wife themselves.;branch
29723;759;2026-01-28 08:50:26.224208;696.8;USD;Lithuania;withdrawal;Shannon-Anderson;Kimberly Mata;In year institution.;online
29724;177;2026-03-06 06:31:26.224208;1420.84;USD;Ukraine;transfer;Booker-Huerta;Brian Madden;Open red identify stop collection.;online
29725;331;2025-10-22 00:49:26.224208;80.44;USD;Turkey;transfer;Jimenez, Smith and Perez;Michelle Price;Enjoy push condition option great next.;branch
29726;595;2025-11-27 03:07:26.224208;2852.08;USD;USA;withdrawal;Lamb, Erickson and Evans;Ronald Neal;Usually management cultural.;online
29727;914;2025-10-17 06:52:26.224208;4592.63;USD;Poland;withdrawal;Wilson-Robinson;Micheal Mcfarland;Blood activity sometimes record hundred.;branch
29728;260;2026-01-22 04:10:26.224208;4737.82;USD;Turkey;payment;Stuart, Rogers and Jones;Michael Houston;Those rise carry without.;mobile
29729;682;2025-10-16 15:21:26.224208;1951.69;USD;Belarus;withdrawal;Mckee, Bailey and Martinez;Matthew Moore;Difference first section.;mobile
29730;704;2025-09-30 16:31:26.224208;2433.69;USD;Poland;transfer;Frye-Meadows;Ebony James;Democratic determine oil increase.;branch
29731;554;2026-03-02 23:25:26.224208;2722.47;USD;Turkey;payment;Fernandez-Gates;Kyle Weber;Dinner decide sister small join.;branch
29732;34;2025-11-06 05:29:26.224208;3610.86;USD;Czech Republic;payment;Davis-Stephens;Gregory Reese;Senior from purpose receive firm item.;mobile
29733;924;2025-12-19 10:57:26.224208;2795.44;USD;Belarus;withdrawal;Hayden, Ashley and Alexander;Anne Williams;Base wide eat air rise issue new.;mobile
29734;426;2026-03-04 03:00:26.224208;737.25;USD;UAE;transfer;Campbell-Kelley;Samantha Jackson;Current recent subject.;mobile
29735;902;2026-02-03 21:33:26.224208;462.1;USD;Lithuania;withdrawal;Odom Group;Jonathan Bowman;Will pull nice key. consulting;online
29736;65;2025-10-13 17:49:26.224208;142.02;USD;Russia;payment;Miller-Smith;Lisa Taylor;Story activity treat stuff.;mobile
29737;709;2025-09-26 11:59:26.224208;206.49;USD;Belarus;transfer;Reyes Ltd;Miss Amy Mcmahon;Leave success become material buy.;mobile
29738;509;2025-11-05 21:31:26.224208;6690.84;USD;Russia;withdrawal;Weber-Torres;Dustin Ross;Half approach top.;mobile
29739;278;2025-12-28 19:18:26.224208;1247.56;USD;Germany;withdrawal;Blake-Calderon;Dr. Joel Wagner;Much though thus address although. loan return;online
29740;565;2026-01-09 15:55:26.224208;1795.14;USD;Lithuania;payment;Cannon-Glenn;Tammie Benton;Experience practice serious.;online
29741;719;2026-02-16 22:23:26.224208;301.97;USD;UAE;transfer;Oconnell-Fuentes;Jacob Moore;Account research often become study marriage.;mobile
29742;497;2026-01-04 19:02:26.224208;94.49;USD;Lithuania;withdrawal;Flores LLC;Ashley Miller;Light position more.;online
29743;625;2025-10-13 06:31:26.224208;2802.78;USD;UK;payment;Stephenson, Harrison and Bates;Michael Leach;Part candidate buy himself hundred.;branch
29744;842;2025-10-09 15:01:26.224208;792.12;USD;UAE;withdrawal;Roth-Kerr;George Benton;Hair party along think also stock.;branch
29745;751;2025-12-18 22:52:26.224208;17748.34;USD;Lithuania;transfer;Clark, Johnson and Lopez;Valerie Krueger;Able result girl she treatment.;online
29746;527;2025-10-22 05:16:26.224208;21724.43;USD;Lithuania;withdrawal;Delacruz-Villa;Jorge Barker;Suddenly statement her.;online
29747;239;2025-11-25 17:22:26.224208;1650.55;USD;Belarus;transfer;Bates, Peterson and Kim;Jeffrey Fernandez;Least look but nothing teach including. loan return;online
29748;977;2026-02-18 21:08:26.224208;1554.09;USD;Germany;withdrawal;Hamilton, Smith and Moore;Deanna Ramirez;Send modern ever.;branch
29749;455;2025-12-15 20:17:26.224208;1264.84;USD;Germany;transfer;Wilson, Miller and Henderson;Brittany Schroeder;Technology class agree.;mobile
29750;567;2026-01-16 10:19:26.224208;4372.96;USD;Ukraine;transfer;Russell-Rice;Christina Black;Result his nation agent.;mobile
29751;130;2025-11-18 14:35:26.224208;2454.83;USD;Belarus;transfer;Cohen, Smith and Mckinney;Joanna Perez;Force a test.;online
29752;472;2025-09-24 05:51:26.224208;1588.8;USD;Poland;withdrawal;Wood-Guerrero;Michael Shaw;Others growth goal color. cash out;branch
29753;717;2025-09-30 19:17:26.224208;541.09;USD;Czech Republic;transfer;Duarte-Kirby;Jenny White;Work discover thought.;mobile
29754;181;2025-11-08 17:50:26.224208;549.26;USD;Turkey;withdrawal;Gould PLC;Dawn Lewis;Explain service plant player particular. gift;branch
29755;861;2025-10-06 16:03:26.224208;973.86;USD;Russia;payment;Jones LLC;Teresa Welch;Strong third about.;online
29756;14;2025-11-24 05:12:26.224208;2168.43;USD;Czech Republic;payment;Levine, Torres and George;Donna Harris;Executive worry happy option.;online
29757;326;2026-03-07 14:50:26.224208;180.6;USD;Belarus;payment;Thomas-Cisneros;Molly Dominguez;Themselves test world current.;mobile
29758;337;2026-01-08 02:38:26.224208;45.75;USD;UAE;transfer;Lopez Inc;Isaac Reese;Above though evening between right.;mobile
29759;88;2025-10-28 02:14:26.224208;714.6;USD;Germany;payment;Williams, Waters and Liu;Stacy Griffin;Forward compare free.;online
29760;524;2026-01-09 14:07:26.224208;1640.16;USD;UAE;transfer;Wilson LLC;Patricia Gardner;Away different claim particularly. обнал;mobile
29761;336;2025-12-12 21:12:26.224208;823.14;USD;Turkey;transfer;Evans, Tucker and Rogers;Felicia Mahoney;Who than few hair letter item.;mobile
29762;57;2025-12-08 18:24:26.224208;2945.71;USD;Czech Republic;payment;Sanchez Group;Aaron Harrell MD;Network language know level still.;online
29763;614;2025-10-01 04:17:26.224208;1334.3;USD;Lithuania;withdrawal;Boyer, Williams and Gilbert;Luis Hatfield;Focus money nature just major.;branch
29764;449;2025-11-30 12:39:26.224208;445.37;USD;UAE;payment;Singh, Martinez and Richards;Craig Allen;Care behavior all.;online
29765;510;2026-02-26 09:20:26.224208;2155.77;USD;Belarus;payment;Brock and Sons;Ashley Keith;Plant serious red.;branch
29766;247;2026-02-28 17:44:26.224208;261.58;USD;Ukraine;transfer;Silva, Fleming and Oconnor;Adrian Mcguire;Here imagine after effort.;online
29767;939;2026-02-16 13:20:26.224208;1818.97;USD;UAE;withdrawal;Smith-Hughes;Sophia Williams;Make military full reflect prepare by.;branch
29768;339;2025-11-02 12:36:26.224208;2500.87;USD;UK;payment;Rowe-Mason;Sean Rosario;Environment anyone here long product.;online
29769;193;2025-11-11 01:28:26.224208;1144.29;USD;UK;transfer;Waters-Jackson;Charles Williams;Wrong Congress growth remember.;branch
29770;751;2025-11-24 20:19:26.224208;956.74;USD;Czech Republic;withdrawal;Ball, Mcneil and Bryan;Katie Harrison;Respond forget not.;mobile
29771;250;2025-11-19 01:05:26.224208;8204.88;USD;Kazakhstan;withdrawal;Weber-Moss;Kelsey Scott;Suggest huge lead yes.;online
29772;371;2026-02-03 14:14:26.224208;1654.38;USD;USA;withdrawal;Adkins PLC;Evelyn Clements;Myself such matter size.;mobile
29773;529;2025-10-23 02:43:26.224208;1470.27;USD;Russia;payment;Webb, Howard and Burton;Diane Parker;Stand be career similar.;branch
29774;231;2025-12-13 20:40:26.224208;3568.61;USD;UK;payment;Mason, Burke and Wells;Dr. Lindsey Weeks;Case course avoid television.;branch
29775;785;2025-10-25 07:06:26.224208;3185.45;USD;Ukraine;payment;Berry-Blake;Aaron Dominguez;Threat most look.;branch
29776;457;2025-10-17 22:56:26.224208;604.71;USD;Turkey;transfer;Bowman PLC;Tony English;Admit eight trade art morning.;branch
29777;462;2025-10-26 16:06:26.224208;6174.29;USD;Turkey;transfer;Warren-Richardson;Ryan Watts;Weight career teacher.;branch
29778;152;2025-12-13 07:15:26.224208;8582.65;USD;Germany;withdrawal;Goodman-Lowery;Erik Williams;Lay southern old without young.;branch
